cust_id,target
id00507103,0.14
id00507108,0.39
id00507109,0.31
id00507111,0.15
id00507121,0.24
id00507122,0.21
id00507124,0.37
id00507130,0.2
id00507132,0.52
id00507133,0.43
id00507136,0.25
id00507138,0.33
id00507147,0.45
id00507149,0.1
id00507150,0.4
id00507151,0.36
id00507153,0.27
id00507157,0.33
id00507161,0.43
id00507163,0.25
id00507166,0.22
id00507168,0.54
id00507169,0.15
id00507177,0.58
id00507178,0.39
id00507182,0.38
id00507184,0.38
id00507188,0.28
id00507193,0.19
id00507196,0.33
id00507198,0.23
id00507199,0.31
id00507200,0.33
id00507201,0.37
id00507205,0.44
id00507206,0.45
id00507208,0.16
id00507209,0.27
id00507210,0.33
id00507212,0.49
id00507217,0.2
id00507223,0.33
id00507225,0.33
id00507228,0.13
id00507230,0.52
id00507236,0.51
id00507237,0.33
id00507239,0.3
id00507242,0.25
id00507246,0.39
id00507248,0.39
id00507256,0.17
id00507257,0.36
id00507258,0.26
id00507260,0.45
id00507263,0.29
id00507266,0.3
id00507268,0.38
id00507271,0.31
id00507272,0.3
id00507287,0.33
id00507288,0.21
id00507289,0.43
id00507290,0.31
id00507293,0.31
id00507296,0.44
id00507301,0.33
id00507304,0.36
id00507305,0.24
id00507306,0.35
id00507308,0.27
id00507310,0.31
id00507313,0.45
id00507314,0.31
id00507315,0.36
id00507316,0.2
id00507320,0.29
id00507322,0.31
id00507324,0.06
id00507328,0.38
id00507329,0.35
id00507330,0.39
id00507332,0.25
id00507335,0.47
id00507338,0.29
id00507339,0.38
id00507342,0.09
id00507345,0.27
id00507349,0.2
id00507350,0.42
id00507352,0.17
id00507355,0.18
id00507357,0.26
id00507358,0.24
id00507367,0.21
id00507372,0.37
id00507375,0.51
id00507380,0.2
id00507381,0.33
id00507383,0.35
id00507386,0.48
id00507387,0.16
id00507391,0.26
id00507393,0.42
id00507396,0.48
id00507399,0.25
id00507400,0.27
id00507401,0.31
id00507402,0.4
id00507404,0.31
id00507405,0.24
id00507407,0.32
id00507409,0.33
id00507410,0.19
id00507413,0.31
id00507415,0.18
id00507417,0.35
id00507422,0.32
id00507428,0.28
id00507429,0.44
id00507434,0.35
id00507437,0.37
id00507439,0.4
id00507441,0.47
id00507442,0.31
id00507443,0.41
id00507444,0.36
id00507446,0.29
id00507448,0.29
id00507449,0.34
id00507451,0.16
id00507455,0.2
id00507456,0.3
id00507461,0.18
id00507468,0.24
id00507470,0.5
id00507471,0.12
id00507479,0.34
id00507480,0.35
id00507485,0.28
id00507487,0.27
id00507489,0.15
id00507491,0.24
id00507493,0.24
id00507501,0.38
id00507502,0.28
id00507503,0.24
id00507505,0.33
id00507507,0.33
id00507512,0.27
id00507513,0.35
id00507517,0.32
id00507518,0.22
id00507520,0.27
id00507521,0.48
id00507522,0.39
id00507524,0.34
id00507526,0.19
id00507527,0.25
id00507529,0.38
id00507531,0.34
id00507534,0.29
id00507535,0.34
id00507537,0.36
id00507538,0.34
id00507539,0.37
id00507540,0.14
id00507542,0.33
id00507546,0.13
id00507547,0.31
id00507548,0.34
id00507553,0.33
id00507556,0.39
id00507558,0.19
id00507559,0.47
id00507560,0.13
id00507561,0.35
id00507565,0.45
id00507567,0.37
id00507569,0.26
id00507570,0.4
id00507571,0.28
id00507576,0.45
id00507578,0.41
id00507579,0.21
id00507581,0.46
id00507584,0.26
id00507586,0.4
id00507587,0.29
id00507588,0.5
id00507590,0.4
id00507593,0.38
id00507595,0.52
id00507597,0.35
id00507600,0.34
id00507606,0.35
id00507608,0.16
id00507609,0.19
id00507613,0.54
id00507614,0.5
id00507617,0.08
id00507618,0.26
id00507619,0.25
id00507622,0.45
id00507624,0.33
id00507626,0.27
id00507627,0.22
id00507628,0.23
id00507630,0.32
id00507631,0.17
id00507634,0.43
id00507636,0.34
id00507638,0.44
id00507639,0.42
id00507641,0.26
id00507644,0.16
id00507654,0.3
id00507655,0.23
id00507661,0.15
id00507662,0.2
id00507663,0.35
id00507668,0.29
id00507670,0.28
id00507671,0.34
id00507672,0.22
id00507673,0.2
id00507677,0.31
id00507680,0.33
id00507682,0.23
id00507686,0.42
id00507690,0.39
id00507695,0.39
id00507696,0.31
id00507697,0.47
id00507698,0.46
id00507699,0.34
id00507702,0.18
id00507703,0.23
id00507704,0.4
id00507708,0.45
id00507709,0.34
id00507716,0.24
id00507719,0.33
id00507725,0.38
id00507727,0.19
id00507729,0.32
id00507731,0.46
id00507732,0.18
id00507733,0.37
id00507734,0.47
id00507737,0.28
id00507739,0.4
id00507741,0.36
id00507743,0.46
id00507746,0.38
id00507747,0.25
id00507749,0.41
id00507751,0.24
id00507756,0.45
id00507757,0.31
id00507760,0.5
id00507762,0.36
id00507765,0.4
id00507766,0.4
id00507767,0.29
id00507772,0.22
id00507773,0.4
id00507774,0.36
id00507777,0.33
id00507778,0.46
id00507779,0.43
id00507780,0.33
id00507783,0.25
id00507788,0.24
id00507789,0.37
id00507792,0.35
id00507793,0.37
id00507796,0.29
id00507800,0.32
id00507801,0.38
id00507803,0.19
id00507805,0.43
id00507808,0.18
id00507811,0.33
id00507813,0.11
id00507815,0.41
id00507816,0.32
id00507822,0.43
id00507823,0.21
id00507827,0.35
id00507829,0.34
id00507832,0.35
id00507835,0.18
id00507837,0.09
id00507842,0.3
id00507844,0.48
id00507848,0.44
id00507849,0.24
id00507854,0.18
id00507855,0.25
id00507856,0.26
id00507858,0.27
id00507859,0.43
id00507863,0.34
id00507869,0.48
id00507872,0.43
id00507873,0.39
id00507874,0.25
id00507875,0.12
id00507880,0.44
id00507881,0.32
id00507882,0.36
id00507885,0.25
id00507889,0.22
id00507891,0.31
id00507893,0.19
id00507895,0.4
id00507897,0.22
id00507898,0.27
id00507899,0.44
id00507902,0.22
id00507906,0.51
id00507911,0.36
id00507913,0.39
id00507915,0.54
id00507921,0.43
id00507922,0.37
id00507927,0.35
id00507932,0.14
id00507935,0.28
id00507939,0.48
id00507941,0.17
id00507942,0.14
id00507943,0.42
id00507945,0.29
id00507946,0.28
id00507947,0.25
id00507950,0.19
id00507951,0.46
id00507954,0.42
id00507956,0.48
id00507958,0.5
id00507961,0.3
id00507962,0.11
id00507964,0.29
id00507965,0.41
id00507966,0.28
id00507967,0.25
id00507968,0.24
id00507972,0.29
id00507975,0.28
id00507977,0.42
id00507984,0.39
id00507985,0.27
id00507987,0.31
id00507989,0.37
id00507991,0.47
id00507993,0.19
id00507998,0.45
id00508005,0.2
id00508007,0.31
id00508012,0.37
id00508014,0.14
id00508017,0.22
id00508020,0.5
id00508021,0.46
id00508035,0.4
id00508036,0.3
id00508037,0.38
id00508038,0.43
id00508044,0.42
id00508045,0.22
id00508046,0.42
id00508048,0.36
id00508050,0.32
id00508052,0.29
id00508053,0.33
id00508054,0.37
id00508056,0.47
id00508062,0.38
id00508064,0.37
id00508065,0.2
id00508070,0.41
id00508073,0.24
id00508080,0.46
id00508082,0.16
id00508087,0.44
id00508092,0.37
id00508096,0.4
id00508097,0.34
id00508098,0.34
id00508103,0.03
id00508104,0.4
id00508106,0.38
id00508111,0.16
id00508114,0.3
id00508115,0.46
id00508117,0.29
id00508122,0.56
id00508123,0.27
id00508125,0.38
id00508128,0.45
id00508133,0.44
id00508140,0.24
id00508143,0.42
id00508144,0.19
id00508149,0.32
id00508150,0.24
id00508153,0.26
id00508155,0.33
id00508156,0.37
id00508159,0.28
id00508160,0.3
id00508163,0.17
id00508167,0.25
id00508169,0.28
id00508170,0.43
id00508173,0.25
id00508174,0.28
id00508178,0.25
id00508179,0.08
id00508182,0.36
id00508188,0.38
id00508193,0.35
id00508194,0.3
id00508195,0.29
id00508197,0.28
id00508198,0.28
id00508201,0.32
id00508202,0.22
id00508204,0.26
id00508205,0.53
id00508206,0.31
id00508209,0.38
id00508215,0.33
id00508216,0.23
id00508217,0.28
id00508218,0.46
id00508220,0.47
id00508223,0.26
id00508226,0.37
id00508227,0.25
id00508228,0.41
id00508231,0.4
id00508232,0.3
id00508235,0.24
id00508236,0.39
id00508237,0.48
id00508240,0.27
id00508245,0.45
id00508246,0.66
id00508247,0.29
id00508251,0.3
id00508259,0.3
id00508261,0.3
id00508262,0.35
id00508263,0.23
id00508268,0.41
id00508270,0.39
id00508282,0.18
id00508283,0.26
id00508284,0.43
id00508285,0.46
id00508287,0.35
id00508289,0.36
id00508294,0.43
id00508298,0.33
id00508304,0.48
id00508305,0.21
id00508306,0.34
id00508308,0.32
id00508317,0.47
id00508319,0.4
id00508320,0.41
id00508324,0.41
id00508325,0.44
id00508326,0.25
id00508327,0.44
id00508328,0.46
id00508332,0.34
id00508333,0.07
id00508335,0.24
id00508338,0.47
id00508339,0.3
id00508341,0.37
id00508348,0.58
id00508349,0.32
id00508350,0.18
id00508353,0.63
id00508354,0.48
id00508355,0.34
id00508360,0.41
id00508362,0.38
id00508363,0.14
id00508364,0.34
id00508365,0.55
id00508366,0.32
id00508373,0.47
id00508375,0.5
id00508376,0.3
id00508377,0.25
id00508379,0.25
id00508382,0.35
id00508383,0.33
id00508386,0.3
id00508387,0.32
id00508388,0.42
id00508390,0.38
id00508392,0.37
id00508393,0.45
id00508394,0.19
id00508396,0.39
id00508399,0.47
id00508400,0.44
id00508402,0.56
id00508403,0.26
id00508405,0.44
id00508409,0.12
id00508413,0.24
id00508416,0.17
id00508419,0.32
id00508421,0.58
id00508422,0.43
id00508424,0.22
id00508425,0.35
id00508427,0.44
id00508430,0.35
id00508431,0.49
id00508435,0.39
id00508436,0.54
id00508439,0.43
id00508444,0.09
id00508448,0.39
id00508449,0.41
id00508455,0.37
id00508457,0.21
id00508459,0.34
id00508460,0.29
id00508462,0.4
id00508464,0.39
id00508468,0.14
id00508472,0.38
id00508475,0.21
id00508476,0.32
id00508481,0.43
id00508482,0.5
id00508486,0.11
id00508489,0.3
id00508491,0.35
id00508494,0.35
id00508497,0.42
id00508499,0.33
id00508500,0.46
id00508501,0.32
id00508502,0.37
id00508505,0.54
id00508507,0.32
id00508508,0.49
id00508509,0.4
id00508514,0.49
id00508516,0.19
id00508517,0.39
id00508518,0.29
id00508519,0.31
id00508527,0.4
id00508528,0.46
id00508529,0.31
id00508531,0.22
id00508536,0.36
id00508539,0.23
id00508540,0.44
id00508544,0.43
id00508545,0.43
id00508546,0.28
id00508547,0.38
id00508548,0.29
id00508549,0.33
id00508551,0.38
id00508552,0.3
id00508554,0.08
id00508556,0.32
id00508562,0.35
id00508566,0.18
id00508571,0.31
id00508576,0.31
id00508581,0.34
id00508582,0.32
id00508584,0.4
id00508585,0.4
id00508587,0.32
id00508588,0.16
id00508593,0.49
id00508594,0.23
id00508595,0.22
id00508596,0.52
id00508599,0.4
id00508600,0.34
id00508601,0.36
id00508606,0.31
id00508608,0.28
id00508609,0.4
id00508610,0.46
id00508613,0.44
id00508616,0.36
id00508617,0.31
id00508618,0.55
id00508620,0.46
id00508623,0.48
id00508624,0.42
id00508627,0.46
id00508629,0.44
id00508631,0.35
id00508633,0.46
id00508639,0.29
id00508642,0.28
id00508643,0.33
id00508644,0.35
id00508645,0.42
id00508647,0.29
id00508648,0.42
id00508649,0.41
id00508650,0.36
id00508651,0.12
id00508655,0.33
id00508656,0.37
id00508657,0.42
id00508658,0.31
id00508659,0.26
id00508661,0.39
id00508662,0.07
id00508663,0.27
id00508665,0.4
id00508669,0.47
id00508672,0.42
id00508674,0.43
id00508676,0.25
id00508677,0.43
id00508683,0.2
id00508684,0.39
id00508689,0.14
id00508691,0.36
id00508694,0.08
id00508698,0.13
id00508702,0.39
id00508703,0.54
id00508704,0.37
id00508705,0.15
id00508710,0.24
id00508711,0.4
id00508716,0.13
id00508718,0.39
id00508721,0.51
id00508723,0.2
id00508725,0.19
id00508726,0.43
id00508728,0.14
id00508732,0.39
id00508733,0.38
id00508735,0.29
id00508738,0.44
id00508740,0.41
id00508741,0.32
id00508744,0.11
id00508746,0.46
id00508749,0.48
id00508753,0.26
id00508754,0.3
id00508756,0.4
id00508758,0.25
id00508759,0.35
id00508761,0.36
id00508766,0.43
id00508769,0.08
id00508771,0.38
id00508776,0.22
id00508787,0.44
id00508790,0.41
id00508792,0.38
id00508793,0.25
id00508795,0.46
id00508796,0.3
id00508798,0.24
id00508799,0.39
id00508802,0.48
id00508803,0.31
id00508806,0.11
id00508809,0.44
id00508812,0.19
id00508813,0.18
id00508819,0.3
id00508821,0.29
id00508825,0.16
id00508830,0.34
id00508833,0.51
id00508834,0.24
id00508836,0.34
id00508837,0.29
id00508843,0.36
id00508844,0.33
id00508847,0.51
id00508848,0.38
id00508849,0.36
id00508850,0.38
id00508851,0.35
id00508857,0.5
id00508860,0.36
id00508862,0.47
id00508863,0.3
id00508864,0.36
id00508866,0.35
id00508871,0.31
id00508874,0.28
id00508875,0.22
id00508879,0.22
id00508880,0.28
id00508881,0.27
id00508885,0.22
id00508891,0.41
id00508894,0.42
id00508899,0.51
id00508900,0.18
id00508902,0.29
id00508914,0.37
id00508915,0.1
id00508918,0.36
id00508922,0.41
id00508925,0.45
id00508930,0.25
id00508931,0.34
id00508932,0.3
id00508942,0.46
id00508943,0.4
id00508948,0.39
id00508949,0.4
id00508953,0.11
id00508955,0.34
id00508960,0.13
id00508963,0.33
id00508964,0.28
id00508966,0.41
id00508967,0.32
id00508968,0.16
id00508973,0.4
id00508974,0.31
id00508975,0.05
id00508977,0.18
id00508979,0.34
id00508985,0.44
id00508987,0.35
id00508991,0.36
id00508998,0.45
id00508999,0.41
id00509000,0.4
id00509004,0.43
id00509005,0.52
id00509007,0.51
id00509011,0.26
id00509013,0.28
id00509014,0.47
id00509017,0.41
id00509018,0.43
id00509019,0.35
id00509022,0.37
id00509024,0.49
id00509025,0.35
id00509026,0.36
id00509030,0.51
id00509033,0.27
id00509035,0.31
id00509037,0.47
id00509042,0.31
id00509044,0.29
id00509045,0.48
id00509048,0.36
id00509050,0.28
id00509054,0.28
id00509055,0.31
id00509059,0.43
id00509061,0.31
id00509062,0.35
id00509063,0.34
id00509072,0.42
id00509073,0.14
id00509074,0.38
id00509080,0.32
id00509082,0.43
id00509084,0.24
id00509086,0.39
id00509087,0.32
id00509088,0.36
id00509091,0.23
id00509093,0.47
id00509095,0.43
id00509096,0.42
id00509097,0.34
id00509098,0.35
id00509102,0.42
id00509104,0.41
id00509106,0.39
id00509112,0.38
id00509114,0.23
id00509116,0.33
id00509119,0.1
id00509121,0.32
id00509123,0.51
id00509125,0.38
id00509127,0.46
id00509129,0.31
id00509132,0.21
id00509134,0.37
id00509139,0.34
id00509141,0.34
id00509143,0.14
id00509146,0.46
id00509153,0.13
id00509155,0.37
id00509156,0.32
id00509157,0.28
id00509159,0.5
id00509160,0.3
id00509162,0.56
id00509165,0.37
id00509170,0.46
id00509171,0.42
id00509172,0.33
id00509176,0.37
id00509178,0.4
id00509180,0.44
id00509182,0.37
id00509184,0.21
id00509185,0.36
id00509186,0.29
id00509187,0.4
id00509191,0.36
id00509192,0.25
id00509193,0.4
id00509197,0.2
id00509199,0.39
id00509200,0.43
id00509203,0.28
id00509206,0.38
id00509208,0.19
id00509210,0.42
id00509212,0.33
id00509214,0.44
id00509216,0.21
id00509217,0.39
id00509218,0.14
id00509220,0.45
id00509222,0.46
id00509224,0.4
id00509230,0.36
id00509231,0.26
id00509232,0.3
id00509233,0.31
id00509237,0.42
id00509238,0.42
id00509239,0.3
id00509241,0.36
id00509242,0.38
id00509246,0.49
id00509251,0.35
id00509256,0.37
id00509257,0.38
id00509263,0.33
id00509269,0.42
id00509270,0.47
id00509271,0.45
id00509278,0.33
id00509283,0.29
id00509284,0.35
id00509292,0.44
id00509293,0.3
id00509297,0.25
id00509298,0.27
id00509300,0.5
id00509302,0.41
id00509304,0.46
id00509305,0.46
id00509307,0.55
id00509308,0.41
id00509309,0.27
id00509310,0.21
id00509312,0.2
id00509313,0.15
id00509318,0.24
id00509320,0.35
id00509321,0.33
id00509322,0.44
id00509323,0.43
id00509324,0.3
id00509325,0.42
id00509326,0.49
id00509327,0.33
id00509336,0.38
id00509337,0.41
id00509340,0.29
id00509342,0.37
id00509345,0.45
id00509346,0.46
id00509348,0.5
id00509349,0.55
id00509351,0.35
id00509357,0.24
id00509358,0.49
id00509359,0.33
id00509361,0.11
id00509365,0.49
id00509368,0.39
id00509369,0.55
id00509371,0.35
id00509373,0.16
id00509376,0.54
id00509378,0.45
id00509379,0.37
id00509380,0.49
id00509382,0.29
id00509392,0.26
id00509395,0.35
id00509396,0.21
id00509402,0.44
id00509406,0.3
id00509408,0.49
id00509410,0.34
id00509411,0.39
id00509412,0.55
id00509414,0.16
id00509415,0.08
id00509416,0.43
id00509418,0.23
id00509420,0.43
id00509421,0.27
id00509422,0.49
id00509427,0.27
id00509429,0.26
id00509431,0.27
id00509434,0.44
id00509436,0.36
id00509440,0.23
id00509441,0.43
id00509443,0.13
id00509445,0.43
id00509446,0.64
id00509448,0.22
id00509450,0.32
id00509454,0.47
id00509457,0.15
id00509458,0.52
id00509459,0.35
id00509462,0.35
id00509464,0.4
id00509466,0.3
id00509469,0.3
id00509470,0.4
id00509474,0.31
id00509477,0.29
id00509479,0.28
id00509480,0.13
id00509481,0.32
id00509484,0.42
id00509487,0.37
id00509488,0.36
id00509489,0.33
id00509493,0.31
id00509494,0.26
id00509496,0.47
id00509498,0.3
id00509500,0.36
id00509502,0.29
id00509504,0.39
id00509507,0.47
id00509508,0.33
id00509509,0.41
id00509514,0.16
id00509519,0.31
id00509520,0.2
id00509525,0.35
id00509528,0.46
id00509530,0.35
id00509533,0.36
id00509535,0.28
id00509536,0.6
id00509537,0.54
id00509538,0.4
id00509539,0.38
id00509542,0.44
id00509543,0.42
id00509544,0.35
id00509549,0.33
id00509550,0.2
id00509552,0.22
id00509555,0.29
id00509557,0.44
id00509558,0.19
id00509559,0.46
id00509560,0.37
id00509562,0.38
id00509563,0.38
id00509564,0.4
id00509565,0.26
id00509566,0.34
id00509569,0.34
id00509575,0.37
id00509586,0.4
id00509587,0.61
id00509588,0.4
id00509594,0.4
id00509595,0.28
id00509602,0.25
id00509604,0.34
id00509607,0.46
id00509610,0.21
id00509611,0.41
id00509612,0.33
id00509615,0.33
id00509616,0.36
id00509617,0.24
id00509620,0.33
id00509625,0.27
id00509626,0.41
id00509628,0.2
id00509636,0.21
id00509639,0.22
id00509640,0.36
id00509646,0.48
id00509647,0.49
id00509648,0.56
id00509651,0.46
id00509652,0.3
id00509653,0.42
id00509657,0.32
id00509659,0.37
id00509660,0.37
id00509664,0.26
id00509667,0.37
id00509668,0.3
id00509669,0.43
id00509670,0.37
id00509672,0.5
id00509675,0.4
id00509676,0.19
id00509678,0.21
id00509680,0.41
id00509681,0.4
id00509682,0.36
id00509683,0.33
id00509685,0.41
id00509687,0.43
id00509690,0.43
id00509692,0.32
id00509694,0.46
id00509697,0.36
id00509698,0.38
id00509699,0.31
id00509704,0.23
id00509706,0.42
id00509710,0.49
id00509711,0.53
id00509712,0.42
id00509715,0.37
id00509716,0.35
id00509717,0.39
id00509725,0.24
id00509727,0.2
id00509729,0.33
id00509731,0.5
id00509734,0.33
id00509735,0.47
id00509736,0.33
id00509737,0.46
id00509738,0.46
id00509739,0.42
id00509741,0.33
id00509742,0.4
id00509743,0.51
id00509744,0.35
id00509746,0.21
id00509747,0.32
id00509750,0.35
id00509754,0.39
id00509760,0.43
id00509765,0.37
id00509767,0.23
id00509768,0.13
id00509771,0.28
id00509772,0.36
id00509773,0.25
id00509774,0.49
id00509777,0.48
id00509781,0.37
id00509782,0.23
id00509784,0.32
id00509785,0.34
id00509788,0.26
id00509790,0.44
id00509793,0.45
id00509795,0.23
id00509797,0.23
id00509807,0.39
id00509809,0.44
id00509812,0.52
id00509814,0.22
id00509817,0.48
id00509818,0.33
id00509820,0.38
id00509822,0.32
id00509823,0.43
id00509825,0.33
id00509826,0.43
id00509827,0.4
id00509829,0.35
id00509831,0.17
id00509833,0.5
id00509837,0.36
id00509838,0.42
id00509840,0.29
id00509841,0.39
id00509842,0.17
id00509846,0.31
id00509851,0.42
id00509852,0.49
id00509854,0.47
id00509856,0.47
id00509869,0.45
id00509874,0.52
id00509875,0.43
id00509880,0.31
id00509881,0.31
id00509888,0.24
id00509889,0.53
id00509891,0.32
id00509894,0.33
id00509895,0.52
id00509899,0.35
id00509904,0.47
id00509909,0.4
id00509910,0.37
id00509913,0.27
id00509914,0.42
id00509915,0.56
id00509916,0.32
id00509917,0.37
id00509921,0.49
id00509923,0.28
id00509925,0.43
id00509927,0.45
id00509929,0.29
id00509930,0.34
id00509932,0.5
id00509937,0.15
id00509939,0.49
id00509941,0.28
id00509942,0.51
id00509948,0.39
id00509949,0.29
id00509951,0.34
id00509952,0.41
id00509955,0.28
id00509957,0.41
id00509964,0.28
id00509967,0.45
id00509971,0.34
id00509972,0.29
id00509974,0.38
id00509976,0.29
id00509981,0.44
id00509983,0.38
id00509990,0.29
id00509993,0.48
id00510003,0.3
id00510005,0.2
id00510006,0.42
id00510008,0.5
id00510014,0.35
id00510017,0.5
id00510019,0.4
id00510020,0.42
id00510022,0.41
id00510026,0.28
id00510028,0.26
id00510036,0.48
id00510037,0.28
id00510040,0.41
id00510042,0.34
id00510044,0.34
id00510045,0.38
id00510047,0.32
id00510049,0.29
id00510050,0.2
id00510053,0.51
id00510055,0.33
id00510057,0.37
id00510058,0.27
id00510059,0.39
id00510063,0.56
id00510064,0.44
id00510068,0.44
id00510069,0.43
id00510070,0.41
id00510071,0.34
id00510074,0.29
id00510075,0.45
id00510077,0.13
id00510078,0.54
id00510080,0.24
id00510082,0.33
id00510088,0.28
id00510092,0.33
id00510099,0.33
id00510102,0.43
id00510107,0.19
id00510111,0.25
id00510113,0.33
id00510115,0.4
id00510116,0.32
id00510117,0.19
id00510118,0.28
id00510119,0.31
id00510121,0.32
id00510123,0.44
id00510125,0.32
id00510129,0.48
id00510130,0.28
id00510133,0.25
id00510139,0.29
id00510140,0.3
id00510141,0.44
id00510144,0.32
id00510145,0.26
id00510151,0.18
id00510152,0.57
id00510154,0.3
id00510155,0.07
id00510158,0.35
id00510162,0.36
id00510163,0.4
id00510165,0.36
id00510166,0.4
id00510168,0.28
id00510169,0.37
id00510170,0.31
id00510175,0.2
id00510177,0.35
id00510179,0.32
id00510180,0.45
id00510181,0.47
id00510186,0.34
id00510187,0.45
id00510191,0.38
id00510192,0.33
id00510193,0.25
id00510194,0.27
id00510196,0.35
id00510200,0.46
id00510202,0.26
id00510209,0.57
id00510211,0.2
id00510213,0.35
id00510215,0.38
id00510216,0.24
id00510217,0.34
id00510220,0.14
id00510224,0.24
id00510227,0.39
id00510235,0.4
id00510239,0.4
id00510240,0.17
id00510241,0.31
id00510242,0.38
id00510245,0.24
id00510247,0.26
id00510250,0.41
id00510251,0.39
id00510253,0.46
id00510257,0.26
id00510258,0.11
id00510261,0.41
id00510266,0.38
